Date,Return,Change Point Flag
1995-09-01,0.0034883283897333417,0
1995-09-05,0.00945295793278933,0
1995-09-06,0.0017569443751883629,0
1995-09-07,0.00021045498848448752,0
1995-09-08,0.004190876116576092,0
1995-09-11,0.0021477622485168713,0
1995-09-12,0.004530391076579043,0
1995-09-13,0.003920157026490845,0
1995-09-14,0.008362502646962255,0
1995-09-15,-0.00044551973432804814,0
1995-09-18,-0.0009941820158729797,0
1995-09-19,0.0024537855892645677,0
1995-09-20,0.004399190808828557,0
1995-09-21,-0.006425037758850949,0
1995-09-22,-0.002178421151372234,0
1995-09-25,0.00013755022524253313,0
1995-09-26,-0.0006875516332498499,0
1995-09-27,-0.0006363755942926375,0
1995-09-28,0.008312710437312631,0
1995-09-29,-0.002492057939175063,0
1995-10-02,-0.004602937261546369,0
1995-10-03,0.001065901436380523,0
1995-10-04,-0.0014940689497885407,0
1995-10-05,0.001995002731241202,0
1995-10-06,-0.00024031486065612118,0
1995-10-09,-0.007073074535632329,0
1995-10-10,-0.0014696052580758234,0
1995-10-11,0.003359195137479176,0
1995-10-12,0.006281630268279326,0
1995-10-13,0.0024010023541085612,0
1995-10-16,-0.0025149199369118858,0
1995-10-17,0.00643191570170476,0
1995-10-18,0.0011247368887488118,0
1995-10-19,0.005464425233752124,0
1995-10-20,-0.00540083350469811,0
1995-10-23,-0.004085425942693677,0
1995-10-24,0.0025296217053394354,0
1995-10-25,-0.006939010939897128,0
1995-10-26,-0.009871753548185369,0
1995-10-27,0.005167224398824111,0
1995-10-30,0.006123835981050263,0
1995-10-31,-0.0030004286326618113,0
1995-11-01,0.004677507657996571,0
1995-11-02,0.00941426222280728,0
1995-11-03,0.0014414241730362765,0
1995-11-06,-0.0035727946312792414,0
1995-11-07,-0.0036366355717142307,0
1995-11-08,0.009192957056055162,0
1995-11-09,0.0026195057298528113,0
1995-11-10,-0.0009102906880801287,0
1995-11-13,-0.0007085688536156987,0
1995-11-14,-0.005081900772682668,0
1995-11-15,0.007924865718818896,0
1995-11-16,0.005690626907155938,0
1995-11-17,0.004570228590106806,0
1995-11-20,-0.005366093454061693,0
1995-11-21,0.005679843825258546,0
1995-11-22,-0.0030653835969743914,0
1995-11-24,0.0026235732369825904,0
1995-11-27,0.0022501736537106076,0
1995-11-28,0.008531239307403515,0
1995-11-29,0.001962243247511042,0
1995-11-30,-0.0037357966501981865,0
1995-12-01,0.0026595063590009183,0
1995-12-04,0.01103827543349456,0
1995-12-05,0.0065180550901766665,0
1995-12-06,0.00404740323410846,0
1995-12-07,-0.006465880571741356,0
1995-12-08,0.0021260327424692527,0
1995-12-11,0.00330381409442837,0
1995-12-12,-0.0011944573396270863,0
1995-12-13,0.004702758665042772,0
1995-12-14,-0.007672665657350031,0
1995-12-15,-0.0009400831076207261,0
1995-12-18,-0.015462291724742672,0
1995-12-19,0.00843755893572462,0
1995-12-20,-0.009788685480478954,0
1995-12-21,0.0075089741139986454,0
1995-12-22,0.0023915575947375256,0
1995-12-26,0.0038401430493679722,0
1995-12-27,0.0003744774678129392,0
1995-12-28,-0.000667232128845896,0
1995-12-29,0.002947302763278925,0
1996-01-02,0.007793073644808635,0
1996-01-03,0.000950537067700763,0
1996-01-04,-0.005826297358067389,0
1996-01-05,-0.0016027039255476216,0
1996-01-08,0.0028376383351162993,0
1996-01-09,-0.014568459472750428,0
1996-01-10,-0.01799988763402427,0
1996-01-11,0.0070345243116718414,0
1996-01-12,-0.0014601285557214183,0
1996-01-15,-0.0033066752670243282,0
1996-01-16,0.014370969644112108,0
1996-01-17,-0.003402155209901947,0
1996-01-18,0.0030839176282562164,0
1996-01-19,0.0059023196651133425,0
1996-01-22,0.0025660841743044838,0
1996-01-23,-0.0009945327069419418,0
1996-01-24,0.011700654714350778,0
1996-01-25,-0.004726099380502391,0
1996-01-26,0.0074388046000661845,0
1996-01-29,0.004182580364789246,0
1996-01-30,0.009499942310813747,0
1996-01-31,0.009315234293048924,0
1996-02-01,0.0038363610680125504,0
1996-02-02,-0.004103616557059375,0
1996-02-05,0.00879146575272638,0
1996-02-06,0.007639219353653193,0
1996-02-07,0.00556987218719418,0
1996-02-08,0.009447193878772797,0
1996-02-09,0.0004572496679009497,0
1996-02-12,0.007739563245783065,0
1996-02-13,-0.0014211239308467016,0
1996-02-14,-0.007463918188810759,0
1996-02-15,-0.006498077510866507,0
1996-02-16,-0.005128088831771627,0
1996-02-20,-0.01131201005528748,0
1996-02-21,0.011628737825599478,0
1996-02-22,0.01660239187001511,0
1996-02-23,0.000333958266055312,0
1996-02-26,-0.013078829419300164,0
1996-02-27,-0.004950391460670889,0
1996-02-28,-0.003847089598826181,0
1996-02-29,-0.006700282782813094,0
1996-03-01,0.006152120429189445,0
1996-03-04,0.009994261821944406,0
1996-03-05,0.007651972906734139,0
1996-03-06,-0.005779255789703064,0
1996-03-07,0.002530712291506809,0
1996-03-08,-0.030826931326324303,0
1996-03-11,0.010292059244277896,0
1996-03-12,-0.0045779703546260375,0
1996-03-13,0.002291608526201694,0
1996-03-14,0.003633243079742998,0
1996-03-15,0.0008738083587316314,0
1996-03-18,0.017492215621966567,0
1996-03-19,-0.0014709598356610343,0
1996-03-20,-0.002623980675244386,0
1996-03-21,-0.0012153882443795005,0
1996-03-22,0.0022027336687309162,0
1996-03-25,-0.0008914836528184367,0
1996-03-26,0.0045074038133359196,0
1996-03-27,-0.006217740081097323,0
1996-03-28,4.627652234945323e-05,0
1996-03-29,-0.005300956064450468,0
1996-04-01,0.012749776094113097,0
1996-04-02,0.002340460652849208,0
1996-04-03,0.0009461818330851468,0
1996-04-04,-3.052316140295108e-05,0
1996-04-08,-0.017717188693801456,0
1996-04-09,-0.0031820250590512966,0
1996-04-10,-0.01353182455094215,0
1996-04-11,-0.003662205720945111,0
1996-04-12,0.008761414114904609,0
1996-04-15,0.009077866002189294,0
1996-04-16,0.003906690849314831,0
1996-04-17,-0.005255836664244229,0
1996-04-18,0.0031171584695710575,0
1996-04-19,0.002268488690178927,0
1996-04-22,0.00437162988853923,0
1996-04-23,0.005695414897555651,0
1996-04-24,-0.0021640230558099827,0
1996-04-25,0.004152778931666434,0
1996-04-26,0.0009037432565159875,0
1996-04-29,0.0010711461272903122,0
1996-04-30,1.530170911689943e-05,0
1996-05-01,0.0006268006640466339,0
1996-05-02,-0.017110226274282936,0
1996-05-03,-0.0027200099268219757,0
1996-05-06,-0.0012780065115073347,0
1996-05-07,-0.003979319615305399,0
1996-05-08,0.010199620320902714,0
1996-05-09,0.00103910369567628,0
1996-05-10,0.010303086869280609,0
1996-05-13,0.014445831897754502,0
1996-05-14,0.006182772384293322,0
1996-05-15,-0.000270421698292278,0
1996-05-16,-0.0008566128743622281,0
1996-05-17,0.00610663714775006,0
1996-05-20,0.0063387472750613405,0
1996-05-21,-0.0005793874088870776,0
1996-05-22,0.008413064186890473,0
1996-05-23,-0.003567086717840229,0
1996-05-24,0.003713032197670163,0
1996-05-28,-0.009255617760221768,0
1996-05-29,-0.00639660223123395,0
1996-05-30,0.005644333347192498,0
1996-05-31,-0.0038410258194971902,0
1996-06-03,-0.002152084008719579,0
1996-06-04,0.00730889787973954,0
1996-06-05,0.008742721696439082,0
1996-06-06,-0.007974136438097856,0
1996-06-07,0.00041598182775182124,0
1996-06-10,-0.0017080162454626846,0
1996-06-11,-0.0017704155096280871,0
1996-06-12,-0.002876421837118559,0
1996-06-13,-0.0016740331728603008,0
1996-06-14,-0.0030991845987293765,0
1996-06-17,-0.001036273134648824,0
1996-06-18,-0.004660496288257376,0
1996-06-19,-0.00015100683670088433,0
1996-06-20,0.0002114230597554112,0
1996-06-21,0.007159117118734848,0
1996-06-24,0.003014139298066487,0
1996-06-25,-0.000553181028172034,0
1996-06-26,-0.006118307114365007,0
1996-06-27,0.006261342062361619,0
1996-06-28,0.003111236448766208,0
1996-07-01,0.007828459749452232,0
1996-07-02,-0.0033586132373357724,0
1996-07-03,-0.0017962336720238614,0
1996-07-05,-0.02224869338113511,0
1996-07-08,-0.007453188725763948,0
1996-07-09,0.0033867993488112536,0
1996-07-10,0.002000759921487294,0
1996-07-11,-0.015836988517973993,0
1996-07-12,0.0008053952406246179,0
1996-07-15,-0.02536407958419884,0
1996-07-16,-0.0022705504977738045,0
1996-07-17,0.009071108186774923,0
1996-07-18,0.014966786198298276,0
1996-07-19,-0.00750515431065768,0
1996-07-22,-0.007765348565382801,0
1996-07-23,-0.01088726856970279,0
1996-07-24,-0.00035090322529141016,0
1996-07-25,0.007212891279019917,0
1996-07-26,0.007494085004006834,0
1996-07-29,-0.007847226101507454,0
1996-07-30,0.00689486108360704,0
1996-07-31,0.007382807620987419,0
1996-08-01,0.015735615488918775,0
1996-08-02,0.019183979459767242,0
1996-08-05,-0.0034113870382033173,0
1996-08-06,0.003256478011701258,0
1996-08-07,0.002687231269962176,0
1996-08-08,-0.0023638074448079083,0
1996-08-09,-0.0007395995256025412,0
1996-08-12,0.005543035916992123,0
1996-08-13,-0.008366263365449322,0
1996-08-14,0.0028021441256158575,0
1996-08-15,0.00034746848145572606,0
1996-08-16,0.0044240993932611605,0
1996-08-19,0.0020594925992318824,0
1996-08-20,-0.001335195513845644,0
1996-08-21,-0.0009313571105374896,0
1996-08-22,0.00843518019123013,0
1996-08-23,-0.00544218318537304,0
1996-08-26,-0.0047224626714077456,0
1996-08-27,0.0037958961148329973,0
1996-08-28,-0.0023859945936628435,0
1996-08-29,-0.011146001371434178,0
1996-08-30,-0.008229440186756087,0
1996-09-03,0.004187150891332925,0
1996-09-04,0.0013593821607147394,0
1996-09-05,-0.009411056951561969,0
1996-09-06,0.009608262827847547,0
1996-09-09,0.012323110633389645,0
1996-09-10,7.531004012495401e-05,0
1996-09-11,0.005227447237980076,0
1996-09-12,0.005799656736715786,0
1996-09-13,0.013990841498484619,0
1996-09-16,0.005054813166711636,0
1996-09-17,-0.001520480214393105,0
1996-09-18,-0.0021525049536212926,0
1996-09-19,0.002245189608716558,0
1996-09-20,0.005900482133052609,0
1996-09-23,-0.0008006183204072315,0
1996-09-24,-0.0012673277326943344,0
1996-09-25,0.0003209284330485396,0
1996-09-26,4.369634015999324e-05,0
1996-09-27,0.0004811726837725683,0
1996-09-30,0.0016613687817972345,0
1996-10-01,0.002546084059313225,0
1996-10-02,0.00715445601891318,0
1996-10-03,-0.001772280588813624,0
1996-10-04,0.012529218956543575,0
1996-10-07,0.0026801311891240243,0
1996-10-08,-0.003838843381490209,0
1996-10-09,-0.005566374075878899,0
1996-10-10,-0.0030571015194578166,0
1996-10-11,0.00870990616397016,0
1996-10-14,0.004110417311106174,0
1996-10-15,-0.0013787001924818743,0
1996-10-16,0.002618907441438001,0
1996-10-17,0.003662664056737208,0
1996-10-18,0.005417356883050228,0
1996-10-21,-0.001364665777955243,0
1996-10-22,-0.004620649960593859,0
1996-10-23,0.000990718824426473,0
1996-10-24,-0.0070412167437929885,0
1996-10-25,-0.001950754189936843,0
1996-10-28,-0.0052216704242549206,0
1996-10-29,0.0060809313240268725,0
1996-10-30,-0.000855275247238052,0
1996-10-31,0.0062348337351545435,0
1996-11-01,-0.0021268449791711497,0
1996-11-04,0.00420586392621769,0
1996-11-05,0.010484958024240987,0
1996-11-06,0.014633001922145006,0
1996-11-07,0.004223074352642353,0
1996-11-08,0.004356466438256268,0
1996-11-11,0.0014367255718861216,0
1996-11-12,-0.0031562949349001057,0
1996-11-13,0.002151992062986885,0
1996-11-14,0.006496792592667999,0
1996-11-15,0.0023645026673229097,0
1996-11-18,-0.0008133938747717506,0
1996-11-19,0.006973967432458927,0
1996-11-20,0.0024119315609485437,0
1996-11-21,-0.001613028009061046,0
1996-11-22,0.008051134929316639,0
1996-11-25,0.011085503512132222,0
1996-11-26,-0.001413427846729598,0
1996-11-27,-0.0012699374897512383,0
1996-11-29,0.0026755225579471187,0
1996-12-02,-0.0006076747784571346,0
1996-12-03,-0.010944232167228063,1
1996-12-04,-0.004249817697160263,0
1996-12-05,-0.0009662739588185421,0
1996-12-06,-0.006421490724522472,0
1996-12-09,0.013737201886247163,0
1996-12-10,-0.0029609897958884357,0
1996-12-11,-0.00910987740958602,0
1996-12-12,-0.015430714264526024,0
1996-12-13,-0.0009049405670887856,0
1996-12-16,-0.010512782753749006,0
1996-12-17,0.00701822199737645,0
1996-12-18,0.00757534043089958,0
1996-12-19,0.01943848889383548,0
1996-12-20,0.0041702227403424,0
1996-12-23,-0.0026039395619343875,0
1996-12-24,0.005502659562949708,0
1996-12-26,0.006377878167971751,0
1996-12-27,0.0012833355742445374,0
1996-12-30,-0.0038848326837912506,0
1996-12-31,-0.01739070873003956,0
1997-01-02,-0.0050354787346769125,0
1997-01-03,0.014952333598229561,0
1997-01-06,-0.0005080075236680859,0
1997-01-07,0.007463326252226787,0
1997-01-08,-0.00639911773190327,0
1997-01-09,0.008604912644800677,0
1997-01-10,0.006160196813218333,0
1997-01-13,1.317941491119079e-05,0
1997-01-14,0.01231053635332957,0
1997-01-15,-0.0021590057697855602,0
1997-01-16,0.003323758801349719,0
1997-01-17,0.00834034804827044,0
1997-01-20,0.0006828778599343721,0
1997-01-21,0.007750686753548175,0
1997-01-22,0.004484374868411578,0
1997-01-23,-0.011027286068367892,0
1997-01-24,-0.009053935451216688,0
1997-01-27,-0.007138036469637732,0
1997-01-28,0.0,0
1997-01-29,0.009777496376282002,0
1997-01-30,0.015106773993729838,0
1997-01-31,0.002537702638131911,0
1997-02-03,0.0007250525894098026,0
1997-02-04,0.003215880110946756,0
1997-02-05,-0.01391174053276889,0
1997-02-06,0.0024027278701690413,0
1997-02-07,0.012061748189521104,0
1997-02-10,-0.005230767637143363,0
1997-02-11,0.005296505377284211,0
1997-02-12,0.01669219750440676,0
1997-02-13,0.011273450144853703,0
1997-02-14,-0.004114245553614282,0
1997-02-18,0.009660100122782955,0
1997-02-19,-0.004655193491597043,0
1997-02-20,-0.011926303779583813,0
1997-02-21,-0.0012829699518933646,0
1997-02-24,0.010614028410042442,0
1997-02-25,0.0021597471697760717,0
1997-02-26,-0.00781995294754323,0
1997-02-27,-0.013168982037552124,0
1997-02-28,-0.005345441232657233,0
1997-03-03,0.005677638644433269,0
1997-03-04,-0.0054821206384260135,0
1997-03-05,0.013957870733876554,0
1997-03-06,-0.0042768522270195675,0
1997-03-07,0.008026914901983817,0
1997-03-10,0.010783077663575114,0
1997-03-11,-0.0028390554775159504,0
1997-03-12,-0.008726325406727353,0
1997-03-13,-0.018277686355827938,0
1997-03-14,0.004572148237910856,0
1997-03-17,0.0032023892951427158,0
1997-03-18,-0.007603333703308457,0
1997-03-19,-0.004926112181919184,0
1997-03-20,-0.003970621224577586,0
1997-03-21,0.0018526175514534948,0
1997-03-24,0.008659659831548927,0
1997-03-25,-0.0023012141897224003,0
1997-03-26,0.0018122507033697666,0
1997-03-27,-0.02102466175482287,0
1997-03-31,-0.021657116943036847,0
1997-04-01,0.0033284281850989306,0
1997-04-02,-0.012545454574671822,0
1997-04-03,0.00027998823740205125,0
1997-04-04,0.01010237900609301,0
1997-04-07,0.005581185291582802,0
1997-04-08,0.005235314459228757,0
1997-04-09,-0.007205163116002056,0
1997-04-10,-0.002971271105718598,0
1997-04-11,-0.027283278883747375,0
1997-04-14,0.008242331530480262,0
1997-04-15,0.014776855206843242,0
1997-04-16,0.01167328139673085,0
1997-04-17,-0.0023050956715425786,0
1997-04-18,0.005999195566965154,0
1997-04-21,-0.007790316999071734,0
1997-04-22,0.018727711937371216,0
1997-04-23,-0.0012522052664797334,0
1997-04-24,-0.0031798018795268224,0
1997-04-25,-0.0075339059801521335,0
1997-04-28,0.009916807431556762,0
1997-04-29,0.027284678664867057,0
1997-04-30,0.009180831401764067,0
1997-05-01,-0.003506623236605888,0
1997-05-02,0.018083153890862125,0
1997-05-05,0.021304608962664284,0
1997-05-06,-0.003047089966965011,0
1997-05-07,-0.014666104311894523,0
1997-05-08,0.005688941757455046,0
1997-05-09,0.005510471652203863,0
1997-05-12,0.015616216918632686,0
1997-05-13,-0.00540788435278039,0
1997-05-14,0.0034928200010519994,0
1997-05-15,0.006985344013390904,0
1997-05-16,-0.014408234917636431,0
1997-05-19,0.004242265177764493,0
1997-05-20,0.010068709321860547,0
1997-05-21,-0.0027445733815324447,0
1997-05-22,-0.004396262046508448,0
1997-05-23,0.013606079646915514,0
1997-05-27,0.003163987796283907,0
1997-05-28,-0.002942180197187838,0
1997-05-29,-0.0036944851945029944,0
1997-05-30,0.004975846035914611,0
1997-06-02,-0.0022634553201776875,0
1997-06-03,-0.00103975246708643,0
1997-06-04,-0.006351416049153902,0
1997-06-05,0.003951872233525888,0
1997-06-06,0.017286576498884765,0
1997-06-09,0.005710846404046954,0
1997-06-10,0.002734985641802856,0
1997-06-11,0.0049695328578449605,0
1997-06-12,0.015973428857302574,0
1997-06-13,0.011104065056265044,0
1997-06-16,0.0007052793321589146,0
1997-06-17,0.0005816741043660478,0
1997-06-18,-0.005992694096706996,0
1997-06-19,0.010044308258501555,0
1997-06-20,0.0007906791616585362,0
1997-06-23,-0.022343403601977396,0
1997-06-24,0.020168026947665618,0
1997-06-25,-0.008200053998346002,0
1997-06-26,-0.005973067882568461,0
1997-06-27,0.004096500030770445,0
1997-06-30,-0.0024343211701195466,0
1997-07-01,0.006654331010870429,0
1997-07-02,0.014589856203004237,0
1997-07-03,0.014258324608206419,0
1997-07-07,-0.005147636425312241,0
1997-07-08,0.007180429407275923,0
1997-07-09,-0.012201384460034048,0
1997-07-10,0.006875786654704452,0
1997-07-11,0.003173590236085211,0
1997-07-14,0.0018545318111165,0
1997-07-15,0.008035894557345324,0
1997-07-16,0.011698514707483954,0
1997-07-17,-0.00531720535251301,0
1997-07-18,-0.017507323681635767,0
1997-07-21,-0.002578373629451347,0
1997-07-22,0.023046397321924816,0
1997-07-23,0.0027623901408988516,0
1997-07-24,0.003993326902840488,0
1997-07-25,-0.001605880873368104,0
1997-07-28,-0.0024925338734754776,0
1997-07-29,0.006236281428998902,0
1997-07-30,0.010612444399477505,0
1997-07-31,0.002121223133561001,0
1997-08-01,-0.007513263958775607,0
1997-08-04,0.003336331583144281,0
1997-08-05,0.002178267232251896,0
1997-08-06,0.008347608857682376,0
1997-08-07,-0.009507252596196336,0
1997-08-08,-0.01855572952697193,0
1997-08-11,0.00370634579567497,0
1997-08-12,-0.011173928178361825,0
1997-08-13,-0.004867634747950378,0
1997-08-14,0.0029825816595587806,0
1997-08-15,-0.025909168189515053,0
1997-08-18,0.012966100184763407,0
1997-08-19,0.014816622292785242,0
1997-08-20,0.014405854882377334,0
1997-08-21,-0.015223280102869885,0
1997-08-22,-0.0016323547760134227,0
1997-08-25,-0.0036598360257582563,0
1997-08-26,-0.007759469898349636,0
1997-08-27,0.0007447730183729462,0
1997-08-28,-0.010977376778892212,0
1997-08-29,-0.004647727916673339,0
1997-09-02,0.03125178972316878,0
1997-09-03,0.000301826534164773,0
1997-09-04,0.003244034459018552,0
1997-09-05,-0.001955168104854077,0
1997-09-08,0.002314218225404785,0
1997-09-09,0.0025987788642964915,0
1997-09-10,-0.015627306502236094,0
1997-09-11,-0.007007390657662538,0
1997-09-12,0.012404196798060374,0
1997-09-15,-0.0044809058605470575,0
1997-09-16,0.028126590960609654,0
1997-09-17,-0.0027917755250860266,0
1997-09-18,0.004549287409696401,0
1997-09-19,0.0033992038477876907,0
1997-09-22,0.005176150550344483,0
1997-09-23,-0.0036632720626634807,0
1997-09-24,-0.007826218592073109,0
1997-09-25,-0.006956216606050281,0
1997-09-26,0.007793922410362697,0
1997-09-29,0.008590652339162341,0
1997-09-30,-0.006356596164940553,0
1997-10-01,0.008582408154102827,0
1997-10-02,0.005285740122121352,0
1997-10-03,0.004758144243039553,0
1997-10-06,0.007937549000534672,0
1997-10-07,0.010722833224976469,0
1997-10-08,-0.00943930375519686,0
1997-10-09,-0.0033065304870233403,0
1997-10-10,-0.0037501954078310584,0
1997-10-13,0.001158240232279173,0
1997-10-14,0.002251889025839615,0
1997-10-15,-0.0046997345674058,0
1997-10-16,-0.010841621816624514,0
1997-10-17,-0.011609554415565326,0
1997-10-20,0.012127195107516586,0
1997-10-21,0.017444401168725365,0
1997-10-22,-0.003898094117227524,0
1997-10-23,-0.01837911384986146,0
1997-10-24,-0.009519388833087561,0
1997-10-27,-0.06865683637945197,0
1997-10-28,0.051152220494071754,0
1997-10-29,-0.002918047960782877,0
1997-10-30,-0.016841443188383765,0
1997-10-31,0.012106058040538326,0
1997-11-03,0.026644940245445836,0
1997-11-04,0.00188502492002951,0
1997-11-05,0.0021259407067040215,0
1997-11-06,-0.005017162819545007,0
1997-11-07,-0.011215013595178402,0
1997-11-10,-0.006878637228319162,0
1997-11-11,0.002876927686662034,0
1997-11-12,-0.019290314532759756,0
1997-11-13,0.01181062178502823,0
1997-11-14,0.012752823057501361,0
1997-11-17,0.019227701934098285,0
1997-11-18,-0.008423199783828994,0
1997-11-19,0.006778771217203161,0
1997-11-20,0.015234073200185438,0
1997-11-21,0.004285852124576994,0
1997-11-24,-0.017049334420920825,0
1997-11-25,0.004383813249581259,0
1997-11-26,0.0008624211921310909,0
1997-11-28,0.003951084136593508,0
1997-12-01,0.020274225059881967,0
1997-12-02,-0.0031700060460976287,0
1997-12-03,0.0052383777517657215,0
1997-12-04,-0.0037573265681042356,0
1997-12-05,0.01098551300956463,0
1997-12-08,-0.0014433801338407104,0
